,DOT_ID_Reporting_Airline,Flight_Number_Reporting_Airline,rescheduled_departure_ga,Delay_Reductions,NewArrival,NewDeparture
18665,20409,616,1506.9686819979584,61.03131800204156,4006,2608
18666,20416,279,1630.1130942606983,70.88690573930177,3257,2821
18667,19977,1464,2015.3073775315668,27.692622468433154,3707,3403
18668,19393,1222,1601.5576311459458,77.44236885405425,3709,2759
18669,20436,1186,620.9045961111423,65.09540388885776,1746,1126
18670,19805,1430,1851.8092275534066,69.19077244659334,3506,3201
18671,19930,133,1401.1909236865636,156.80907631343635,2951,2558
18672,20409,831,1310.2301084990722,24.769891500927795,2415,2215
18673,20398,3752,1753.6260470076134,39.373952992386585,3400,2953
18674,19790,1702,1699.5565133900018,55.443486609998274,3333,2915
18675,19977,1392,800.8936999203878,109.10630007961224,2044,1510
18676,19393,4879,1826.1004244744538,24.899575525546158,3301,3051
18677,19790,1587,1242.7066045908632,24.29339540913684,2357,2107
18678,19930,834,1209.5007208616892,98.49927913831094,3547,2148
18679,19393,4755,1345.75127194133,53.248728058669926,2459,2319
18680,19805,1251,1058.990195264034,4.009804735966155,3037,1743
18681,19393,3239,1038.845582440036,340.154417559964,2549,2259
18682,19805,1526,935.3384461803838,18.661553819616202,2030,1554
18683,19393,4618,816.3822683259929,12.617731674007137,1719,1349
18684,19977,299,911.0948863859227,-1.094886385922675,2513,1510
18685,19805,330,1934.4721060857585,30.52789391424152,3853,3245
18686,20416,1786,2001.2186579730642,85.7813420269359,3836,3447
18687,20397,5264,641.6986915444056,25.30130845559435,1304,1107
18688,20436,4362,2259.4968390849613,47.50316091503896,327,3827
18689,20304,5040,2046.1474323537661,15.852567646233792,3907,3422
18690,19977,1800,1506.392943657113,254.60705634288712,3803,2921
18691,19790,1506,2131.384085805566,38.615914194434,3911,3610
18692,20304,3691,1926.4195201679834,53.5804798320166,3642,3300
18693,19393,4983,1749.243554390302,34.7564456096979,3219,2944
18694,19393,833,1352.4871799504908,19.512820049509077,2852,2252
18695,19977,1979,1152.302019131613,256.69798086838716,2613,2329
18696,20398,3797,1520.1721159019658,27.827884098034264,2726,2548
18697,19805,2206,1690.663008616469,21.336991383531164,3515,2832
18698,19805,2661,937.925245570763,274.07475442923703,3438,2012
18699,19930,41,2026.1943321530011,27.805667846998812,3948,3414
18700,19805,1086,950.6305273051225,23.369472694877462,2122,1614
18701,19790,791,2056.2197956487,50.78020435130041,3949,3507
18702,19805,2146,1105.9084498464204,-0.9084498464202522,2047,1825
18703,19393,2404,1432.0977870472466,29.902212952753466,2622,2422
18704,19805,2581,1221.2728596197287,27.727140380271372,2445,2049
18705,19930,899,1116.4145835358229,0.585416464177217,2333,1837
18706,19805,433,1645.8265318276392,4.1734681723609,3204,2730
18707,19977,2651,1532.7428698648519,208.25713013514817,3244,2901
18708,19977,253,1008.7823872014219,97.21761279857806,2334,1826
18709,20436,1831,1856.5795410597807,37.42045894021922,3607,3134
18710,20409,2311,1626.6158160749328,52.384183925067184,3114,2759
18711,19790,2831,1350.3611048960613,19.638895103938637,2740,2250
18712,19977,1770,641.4915094709577,-0.49150947095771125,1518,1041
